# product-capability-source-census-version: 1
# source-snapshot: 130cdc24bb493349d9b3f3c531198b7bb5fec3df
# candidate-selector-version: 1
# expected-module-count: 630
# expected-registry-count: 756
# expected-candidate-count: 1386
# selector-v1: README.md, top-level docs/*.md, production src/**/*.{ts,tsx}, renderer runtime css/html/svg/webp/png and executable scripts/install*.sh; excludes tests/specs, fixtures/snapshots and declarations; plus exact closed IPC, node-kind, adapter/capability-set, Settings-key/section, command/family, shortcut, union, constant, lifecycle-schema, provider-hook, hideable-control relation and content/model/provider registries
candidate_id	candidate_kind	source_locator	surface_key	source_blob_sha256
CEN-0984	registry_command_family	src/renderer/canvas/Canvas.tsx	new-${aid}	dface13fc8e706bac0ca42ef9fc43d0fb05a4fffdbe808c48598221eaa66944c
CEN-0985	registry_command_family	src/renderer/canvas/Canvas.tsx	new-${c.id}	dface13fc8e706bac0ca42ef9fc43d0fb05a4fffdbe808c48598221eaa66944c
CEN-0986	registry_command_family	src/renderer/canvas/Canvas.tsx	new-claude-${a.id}	dface13fc8e706bac0ca42ef9fc43d0fb05a4fffdbe808c48598221eaa66944c
CEN-0987	registry_command_family	src/renderer/canvas/Canvas.tsx	new-remote-${srv.id}	dface13fc8e706bac0ca42ef9fc43d0fb05a4fffdbe808c48598221eaa66944c
CEN-0988	registry_command_family	src/renderer/canvas/Canvas.tsx	node-${n.id}	dface13fc8e706bac0ca42ef9fc43d0fb05a4fffdbe808c48598221eaa66944c
CEN-0989	registry_command_family	src/renderer/canvas/Canvas.tsx	proj-${p.id}	dface13fc8e706bac0ca42ef9fc43d0fb05a4fffdbe808c48598221eaa66944c
CEN-0990	registry_ipc	src/shared/ipc.ts	agentAckDone	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-0991	registry_ipc	src/shared/ipc.ts	agentAnswerPermission	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-0992	registry_ipc	src/shared/ipc.ts	agentControl	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-0993	registry_ipc	src/shared/ipc.ts	agentControlResult	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-0994	registry_ipc	src/shared/ipc.ts	agentDiscoverModels	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-0995	registry_ipc	src/shared/ipc.ts	agentGatewayCredentialClear	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-0996	registry_ipc	src/shared/ipc.ts	agentGatewayCredentialSave	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-0997	registry_ipc	src/shared/ipc.ts	agentGatewayCredentialStatus	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-0998	registry_ipc	src/shared/ipc.ts	agentMessageDeliver	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-0999	registry_ipc	src/shared/ipc.ts	agentStatus	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1000	registry_ipc	src/shared/ipc.ts	agentSubagentActivity	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1001	registry_ipc	src/shared/ipc.ts	agentUnreadClear	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1002	registry_ipc	src/shared/ipc.ts	announcementsFetch	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1003	registry_ipc	src/shared/ipc.ts	appCheckForUpdates	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1004	registry_ipc	src/shared/ipc.ts	appCloseNode	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1005	registry_ipc	src/shared/ipc.ts	appCloseWindow	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1006	registry_ipc	src/shared/ipc.ts	appFitView	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1007	registry_ipc	src/shared/ipc.ts	appFocusNode	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1008	registry_ipc	src/shared/ipc.ts	appFocusWindow	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1009	registry_ipc	src/shared/ipc.ts	appGetVersion	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1010	registry_ipc	src/shared/ipc.ts	appMemoryPressure	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1011	registry_ipc	src/shared/ipc.ts	appNotify	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1012	registry_ipc	src/shared/ipc.ts	appOpenNotificationSettings	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1013	registry_ipc	src/shared/ipc.ts	appOpenSettings	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1014	registry_ipc	src/shared/ipc.ts	appRestartToUpdate	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1015	registry_ipc	src/shared/ipc.ts	appSetBadge	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1016	registry_ipc	src/shared/ipc.ts	appToggleAutoAlign	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1017	registry_ipc	src/shared/ipc.ts	appToggleKanban	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1018	registry_ipc	src/shared/ipc.ts	appToggleMarkdown	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1019	registry_ipc	src/shared/ipc.ts	appUpdateAvailable	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1020	registry_ipc	src/shared/ipc.ts	appUpdateDownloaded	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1021	registry_ipc	src/shared/ipc.ts	appUpdateError	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1022	registry_ipc	src/shared/ipc.ts	appUpdateNotAvailable	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1023	registry_ipc	src/shared/ipc.ts	appUpdatePolicy	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1024	registry_ipc	src/shared/ipc.ts	appUpdateProgress	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1025	registry_ipc	src/shared/ipc.ts	appUserDataDir	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1026	registry_ipc	src/shared/ipc.ts	appZoomActualSize	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1027	registry_ipc	src/shared/ipc.ts	boardLogAppend	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1028	registry_ipc	src/shared/ipc.ts	boardLogChanged	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1029	registry_ipc	src/shared/ipc.ts	boardLogRead	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1030	registry_ipc	src/shared/ipc.ts	boardLogSubscribe	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1031	registry_ipc	src/shared/ipc.ts	boardLogUnsubscribe	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1032	registry_ipc	src/shared/ipc.ts	browserNewWindow	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1033	registry_ipc	src/shared/ipc.ts	browserRegister	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1034	registry_ipc	src/shared/ipc.ts	browserUnregister	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1035	registry_ipc	src/shared/ipc.ts	canvasMut	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1036	registry_ipc	src/shared/ipc.ts	chatReadTranscript	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1037	registry_ipc	src/shared/ipc.ts	claudeAccountsAdd	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1038	registry_ipc	src/shared/ipc.ts	claudeAccountsCancelWait	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1039	registry_ipc	src/shared/ipc.ts	claudeAccountsRemove	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1040	registry_ipc	src/shared/ipc.ts	claudeAccountsWaitLogin	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1041	registry_ipc	src/shared/ipc.ts	claudeCliCaps	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1042	registry_ipc	src/shared/ipc.ts	claudeReadTranscript	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1043	registry_ipc	src/shared/ipc.ts	clipboardWrite	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1044	registry_ipc	src/shared/ipc.ts	clipboardWriteFiles	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1045	registry_ipc	src/shared/ipc.ts	codexIdentity	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1046	registry_ipc	src/shared/ipc.ts	codexIdentityCaps	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1047	registry_ipc	src/shared/ipc.ts	commitGenerate	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1048	registry_ipc	src/shared/ipc.ts	contextEnsure	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1049	registry_ipc	src/shared/ipc.ts	contextLinkInfo	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1050	registry_ipc	src/shared/ipc.ts	contextLinkSetLinks	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1051	registry_ipc	src/shared/ipc.ts	contextUpdate	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1052	registry_ipc	src/shared/ipc.ts	dialogSelectFile	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1053	registry_ipc	src/shared/ipc.ts	dialogSelectFolder	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1054	registry_ipc	src/shared/ipc.ts	envSnapshot	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1055	registry_ipc	src/shared/ipc.ts	filesDownloadTicket	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1056	registry_ipc	src/shared/ipc.ts	filesQuickOpen	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1057	registry_ipc	src/shared/ipc.ts	filesSaveCanvasImage	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1058	registry_ipc	src/shared/ipc.ts	filesSaveUpload	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1059	registry_ipc	src/shared/ipc.ts	fsExists	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1060	registry_ipc	src/shared/ipc.ts	fsList	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1061	registry_ipc	src/shared/ipc.ts	fsMkdir	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1062	registry_ipc	src/shared/ipc.ts	fsRead	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1063	registry_ipc	src/shared/ipc.ts	fsReadBinary	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1064	registry_ipc	src/shared/ipc.ts	fsWrite	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1065	registry_ipc	src/shared/ipc.ts	gitBranchAt	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1066	registry_ipc	src/shared/ipc.ts	gitCheckoutCommit	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1067	registry_ipc	src/shared/ipc.ts	gitClone	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1068	registry_ipc	src/shared/ipc.ts	gitCloneAbort	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1069	registry_ipc	src/shared/ipc.ts	gitCloneDefaultParent	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1070	registry_ipc	src/shared/ipc.ts	gitCloneProgress	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1071	registry_ipc	src/shared/ipc.ts	gitCommit	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1072	registry_ipc	src/shared/ipc.ts	gitCommitFiles	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1073	registry_ipc	src/shared/ipc.ts	gitCreateBranch	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1074	registry_ipc	src/shared/ipc.ts	gitDeleteBranch	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1075	registry_ipc	src/shared/ipc.ts	gitDiff	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1076	registry_ipc	src/shared/ipc.ts	gitDiscard	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1077	registry_ipc	src/shared/ipc.ts	gitFetch	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1078	registry_ipc	src/shared/ipc.ts	gitForcePush	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1079	registry_ipc	src/shared/ipc.ts	gitHistory	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1080	registry_ipc	src/shared/ipc.ts	gitInit	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1081	registry_ipc	src/shared/ipc.ts	gitMerge	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1082	registry_ipc	src/shared/ipc.ts	gitPublish	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1083	registry_ipc	src/shared/ipc.ts	gitPull	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1084	registry_ipc	src/shared/ipc.ts	gitPush	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1085	registry_ipc	src/shared/ipc.ts	gitRebase	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1086	registry_ipc	src/shared/ipc.ts	gitRemoteCommitUrl	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1087	registry_ipc	src/shared/ipc.ts	gitRenameBranch	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1088	registry_ipc	src/shared/ipc.ts	gitRepoRoot	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1089	registry_ipc	src/shared/ipc.ts	gitRevert	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1090	registry_ipc	src/shared/ipc.ts	gitSetActiveRemote	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1091	registry_ipc	src/shared/ipc.ts	gitShowFile	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1092	registry_ipc	src/shared/ipc.ts	gitStage	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1093	registry_ipc	src/shared/ipc.ts	gitStageAll	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1094	registry_ipc	src/shared/ipc.ts	gitStashPop	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1095	registry_ipc	src/shared/ipc.ts	gitStashPush	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1096	registry_ipc	src/shared/ipc.ts	gitStatus	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1097	registry_ipc	src/shared/ipc.ts	gitSwitchBranch	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1098	registry_ipc	src/shared/ipc.ts	gitSync	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1099	registry_ipc	src/shared/ipc.ts	gitUnstage	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1100	registry_ipc	src/shared/ipc.ts	gitUnstageAll	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1101	registry_ipc	src/shared/ipc.ts	gitWorktreeAdd	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1102	registry_ipc	src/shared/ipc.ts	gitWorktreeList	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1103	registry_ipc	src/shared/ipc.ts	gitWorktreeMerge	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1104	registry_ipc	src/shared/ipc.ts	gitWorktreeRemove	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1105	registry_ipc	src/shared/ipc.ts	githubControlApprove	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1106	registry_ipc	src/shared/ipc.ts	githubControlClearToken	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1107	registry_ipc	src/shared/ipc.ts	githubControlRevoke	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1108	registry_ipc	src/shared/ipc.ts	githubControlSaveToken	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1109	registry_ipc	src/shared/ipc.ts	githubControlSelectProvider	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1110	registry_ipc	src/shared/ipc.ts	githubControlStatus	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1111	registry_ipc	src/shared/ipc.ts	githubIssuesChanged	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1112	registry_ipc	src/shared/ipc.ts	githubIssuesClearCache	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1113	registry_ipc	src/shared/ipc.ts	githubIssuesCreateLabels	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1114	registry_ipc	src/shared/ipc.ts	githubIssuesMove	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1115	registry_ipc	src/shared/ipc.ts	githubIssuesQuery	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1116	registry_ipc	src/shared/ipc.ts	githubIssuesRefresh	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1117	registry_ipc	src/shared/ipc.ts	githubIssuesSubscribe	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1118	registry_ipc	src/shared/ipc.ts	githubIssuesUnsubscribe	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1119	registry_ipc	src/shared/ipc.ts	handoffBuild	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1120	registry_ipc	src/shared/ipc.ts	hudDismiss	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1121	registry_ipc	src/shared/ipc.ts	hudExpanded	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1122	registry_ipc	src/shared/ipc.ts	hudFocusNode	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1123	registry_ipc	src/shared/ipc.ts	hudRows	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1124	registry_ipc	src/shared/ipc.ts	hudSetIgnoreMouse	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1125	registry_ipc	src/shared/ipc.ts	licenseActivate	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1126	registry_ipc	src/shared/ipc.ts	licenseChanged	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1127	registry_ipc	src/shared/ipc.ts	licenseDeactivate	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1128	registry_ipc	src/shared/ipc.ts	licenseDetail	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1129	registry_ipc	src/shared/ipc.ts	licenseRelease	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1130	registry_ipc	src/shared/ipc.ts	licenseStatus	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1131	registry_ipc	src/shared/ipc.ts	licenseUpgrade	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1132	registry_ipc	src/shared/ipc.ts	logBatch	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1133	registry_ipc	src/shared/ipc.ts	logClear	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1134	registry_ipc	src/shared/ipc.ts	logSnapshot	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1135	registry_ipc	src/shared/ipc.ts	logSubscribe	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1136	registry_ipc	src/shared/ipc.ts	logUnsubscribe	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1137	registry_ipc	src/shared/ipc.ts	mediaAllow	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1138	registry_ipc	src/shared/ipc.ts	mediaWriteHtml	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1139	registry_ipc	src/shared/ipc.ts	pairingDone	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1140	registry_ipc	src/shared/ipc.ts	pairingListDevices	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1141	registry_ipc	src/shared/ipc.ts	pairingOpenRemoteLoginSettings	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1142	registry_ipc	src/shared/ipc.ts	pairingProbeSsh	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1143	registry_ipc	src/shared/ipc.ts	pairingRevokeDevice	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1144	registry_ipc	src/shared/ipc.ts	pairingStart	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1145	registry_ipc	src/shared/ipc.ts	pairingStop	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1146	registry_ipc	src/shared/ipc.ts	presenceChat	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1147	registry_ipc	src/shared/ipc.ts	presenceCursor	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1148	registry_ipc	src/shared/ipc.ts	presenceDino	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1149	registry_ipc	src/shared/ipc.ts	presenceFocus	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1150	registry_ipc	src/shared/ipc.ts	presenceHello	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1151	registry_ipc	src/shared/ipc.ts	presencePeer	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1152	registry_ipc	src/shared/ipc.ts	presenceProject	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1153	registry_ipc	src/shared/ipc.ts	presenceSync	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1154	registry_ipc	src/shared/ipc.ts	ptyCapture	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1155	registry_ipc	src/shared/ipc.ts	ptyClosed	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
